-1.1729	-0.92065	-0.63531
-1.0756	-0.98712	-0.59866
-1.0492	-1.0766	-0.59921
-1.1036	-1.1821	-0.64054
-1.1966	-1.2614	-0.68975
-1.2728	-1.2638	-0.70483
-1.277	-1.1387	-0.64375
-1.154	-0.83529	-0.4645
-0.84838	-0.30283	-0.12505
-0.41827	0.33588	0.32228
-0.37486	0.264	0.44789
-0.95261	-0.87643	0.042689
-1.1534	-1.4428	-0.10201
-0.89894	-1.2762	0.084066
-0.43872	-0.74678	0.41218
-0.02206	-0.22456	0.6936
0.16867	0.0083768	0.79776
0.21912	0.022149	0.82663
0.25553	-0.047351	0.90825
0.29858	-0.15333	1.0423
0.34256	-0.27125	1.1964
0.38175	-0.3766	1.3381
0.41045	-0.44485	1.4351
0.42294	-0.45147	1.4549
0.41351	-0.37194	1.3651
0.37646	-0.18173	1.1334
0.30606	0.14368	0.72725
0.10137	0.3096	0.28087
-0.34184	-0.26817	0.32102
-0.28014	0.25141	0.4848
-0.4382	0.43842	0.4028
-0.50704	0.030995	0.25175
-0.13912	-0.16501	0.5003
0.59852	0.3136	1.268
0.71031	0.41919	1.4722
0.25863	0.09782	1.12
-0.35011	-0.33874	0.5891
-0.78292	-0.63539	0.18978
-1.0005	-0.7638	-0.036574
-1.037	-0.75231	-0.11589
-0.92658	-0.62926	-0.074102
-0.70332	-0.42299	0.062877
-0.40137	-0.16185	0.26912
-0.054857	0.12582	0.5187
0.30207	0.41167	0.7857
0.6353	0.66737	1.0442
0.91068	0.86457	1.2682
1.0941	0.97493	1.432
1.1514	0.9701	1.5094
1.0485	0.82174	1.4746
0.75115	0.5015	1.3017
0.3102	0.053996	1.0084
0.11571	-0.18442	0.78764
0.64265	0.19558	0.87571
1.3126	0.70653	0.87033
-0.10958	-0.54959	-0.27957
0.51479	-0.0071803	0.81654
0.28918	-0.041804	0.87168
-0.030079	-0.31693	0.4519
0.87957	0.11056	0.90402
0.87957	0.11056	0.90402
0.048103	-0.033688	0.59386
-0.0029598	-0.10281	0.24924
0.29276	0.044323	0.28142
0.11895	0.20515	0.67177
-0.32748	-0.46935	0.21525
-0.33611	-0.57616	-0.017542
-0.21604	-0.40722	0.084294
-0.33274	-0.54897	0.22577
-0.28803	-0.50214	0.28307
-0.15846	-0.40318	0.29309
-0.10175	-0.46425	0.33105
0.10991	-0.23263	0.4997
0.60504	0.55663	0.80815
0.88329	1.0238	0.95411
0.86247	1.0201	0.8975
0.61389	0.66782	0.6889
0.20883	0.089399	0.37889
-0.28141	-0.5928	0.018061
-0.78555	-1.2564	-0.34302
-1.2323	-1.779	-0.65377
-1.5611	-2.0655	-0.87256
-1.7543	-2.1295	-0.99361
-1.805	-2.012	-1.0201
-1.7063	-1.7539	-0.95527
-1.4512	-1.3961	-0.80224
-1.0329	-0.97951	-0.5642
-0.44435	-0.54508	-0.24436
0.16012	-0.21961	0.059977
-0.018047	-0.4735	-0.1251
-1.041	-1.2258	-0.75893
-0.962	-1.0762	-0.54367
-1.3996	-1.3939	-0.80869
0.029501	-0.23561	0.3503
1.0275	0.57821	1.1111
1.1335	0.67554	1.1365
0.81258	0.42235	0.83232
0.52972	0.18457	0.60406
0.63328	0.23635	0.75343
1.0047	0.48464	1.1664
1.4086	0.74458	1.6248
1.6537	0.86676	1.9504
1.7248	0.84343	2.1228
1.651	0.7023	2.1614
1.4609	0.47104	2.0857
1.1836	0.17735	1.915
0.84798	-0.15108	1.6687
0.48284	-0.48655	1.3661
0.11712	-0.80139	1.0268
-0.22029	-1.0679	0.66991
-0.5005	-1.2584	0.31497
-0.69462	-1.3451	-0.018662
-0.77376	-1.3005	-0.31162
-0.74594	-1.1399	-0.54898
-0.73069	-1.0094	-0.73144
-0.73967	-0.92966	-0.85534
-0.74837	-0.87928	-0.91487
-0.73226	-0.83685	-0.90417
-0.66681	-0.78095	-0.81742
-0.53559	-0.69562	-0.65432
-0.35447	-0.58664	-0.43676
-0.14745	-0.46524	-0.19216
0.061519	-0.34267	0.052042
0.25251	-0.22829	0.27312
0.42183	-0.12399	0.4671
0.56985	-0.029796	0.63471
0.69692	0.054257	0.77668
0.80342	0.12814	0.89374
0.8897	0.19184	0.9866
0.95613	0.24531	1.056
1.0031	0.28853	1.1027
1.0309	0.32147	1.1274
1.0399	0.34411	1.1307
1.0306	0.35642	1.1136
1.0032	0.35837	1.0766
0.95817	0.34993	1.0205
0.89581	0.33107	0.94602
0.8165	0.30177	0.85391
0.72062	0.26199	0.74488
0.60851	0.21172	0.61966
0.48055	0.15092	0.47898
0.3371	0.079566	0.32356
0.17853	-0.0023717	0.15412
0.0067119	-0.094243	-0.026904
-0.17032	-0.19269	-0.21034
-0.34302	-0.29369	-0.3853
-0.50186	-0.3932	-0.54092
-0.63727	-0.48719	-0.66632
-0.73972	-0.57163	-0.75062
-0.79965	-0.64248	-0.78295
-0.80753	-0.69572	-0.75243
-0.75381	-0.72731	-0.64817
-0.63554	-0.73069	-0.47017
-0.47625	-0.68912	-0.26181
-0.30606	-0.58337	-0.077325
-0.15775	-0.4113	0.036554
-0.07483	-0.23935	0.063167
-0.10347	-0.15111	-0.0066306
-0.28985	-0.23016	-0.18198
-0.62025	-0.50693	-0.44171
-0.84136	-0.79935	-0.64333
-0.75608	-0.93464	-0.66941
-0.63163	-0.98964	-0.62398
-0.85134	-1.1036	-0.66648
-1.5255	-1.3898	-0.91481
-1.9201	-1.8288	-1.3099
-2.019	-2.265	-1.7068
-2.0168	-2.5501	-1.9793
-1.9616	-2.6748	-2.1189
-1.8646	-2.6652	-2.1471
-1.7371	-2.5471	-2.0849
-1.5905	-2.3463	-1.9536
-1.4359	-2.0888	-1.7745
-1.2847	-1.8003	-1.5688
-1.1481	-1.5068	-1.3576
-1.0374	-1.2341	-1.1623
-0.96397	-1.008	-1.0041
-0.93898	-0.8545	-0.90413
-0.97011	-0.79257	-0.87803
-1.0505	-0.814	-0.9185
-1.1695	-0.90377	-1.0126
-1.3167	-1.0468	-1.1474
-1.4815	-1.2282	-1.31
-1.6534	-1.4328	-1.4873
-1.8219	-1.6456	-1.6665
-1.9765	-1.8516	-1.8346
-2.1065	-2.0358	-1.9787
-2.2015	-2.1831	-2.0858
-2.2509	-2.2785	-2.143
-2.2442	-2.307	-2.1373
-2.1709	-2.2535	-2.0558
-2.1709	-2.2535	-2.0558
-2.4632	-2.5312	-2.3965
-1.9787	-2.063	-1.9029
-1.4512	-1.631	-1.3617
-1.1337	-1.484	-1.0462
-0.99577	-1.5735	-0.92309
-1.0069	-1.8511	-0.95909
-1.1367	-2.2685	-1.1209
-1.3547	-2.7772	-1.3753
-1.6304	-3.3288	-1.6891
-1.9334	-3.875	-2.0288
-2.2334	-4.3673	-2.3613
-2.4997	-4.7573	-2.6533
-2.702	-4.9968	-2.8716
-2.8099	-5.0372	-2.9827
-2.7928	-4.8301	-2.9536
-2.6204	-4.3272	-2.7509
-2.2622	-3.4802	-2.3413
-1.6878	-2.2404	-1.6916
-1.1129	-1.1091	-0.9717
-1.1862	-1.3907	-0.90056
-0.96097	-1.0338	-1.0944
-0.44048	-1.5696	-0.57641
0.021851	-0.77979	-0.25532
0.58831	0.13941	0.27601
1.1352	0.66133	0.94519
1.4257	0.77922	1.4192
1.2229	0.48633	1.3652
0.29005	-0.22411	0.45
-0.94059	-1.0842	-0.90036
-0.69475	-1.2723	-0.66766
-0.77855	-1.4088	-0.7711
-0.54273	-1.144	-0.71834
-0.32291	-0.88189	-0.62908
-0.2643	-0.76641	-0.60202
-0.3231	-0.79098	-0.6177
-0.45548	-0.949	-0.65669
-0.62311	-1.2248	-0.70449
-0.80959	-1.5665	-0.76647
-1.004	-1.913	-0.85295
-1.1954	-2.2034	-0.97425
-1.373	-2.3767	-1.1407
-1.5257	-2.3719	-1.3626
-1.634	-2.1595	-1.6281
-1.6435	-1.8363	-1.8359
-1.491	-1.5304	-1.8625
-1.1135	-1.3701	-1.5846
-0.56449	-1.3646	-1.0286
-0.24264	-1.1785	-0.67421
-0.17688	-0.88367	-0.56403
-0.2745	-0.68357	-0.59409
-0.44282	-0.78163	-0.66036
-0.58386	-1.1996	-0.67855
-0.60872	-1.4013	-0.6448
-0.54409	-1.3438	-0.58146
-0.44689	-1.1529	-0.51252
-0.37404	-0.95431	-0.46195
-0.38246	-0.87382	-0.45373
-0.49626	-0.98468	-0.49575
-0.60835	-1.15	-0.53151
-0.57884	-1.1805	-0.48845
-0.31433	-0.94476	-0.31721
0.092567	-0.54431	-0.061268
0.50273	-0.13868	0.21267
0.77705	0.11257	0.4379
0.81277	0.092492	0.5623
0.65264	-0.14534	0.59209
0.37576	-0.50473	0.54805
0.061239	-0.88949	0.45096
-0.21181	-1.2034	0.32163
-0.36429	-1.3503	0.18084
-0.31708	-1.234	0.049378
0.0089142	-0.75823	-0.051967
0.3835	-0.17763	-0.1864
0.048877	-0.39867	-0.46899
0.19843	-0.25571	-0.29415
0.42227	-0.15948	-0.099922
0.13471	-0.66097	-0.38222
0.054326	-0.8821	-0.67796
0.080036	-0.85302	-0.79824
-0.039694	-0.85418	-0.71004
0.064012	-0.81768	-0.45562
0.45624	-0.66208	-0.15584
0.4071	-0.38341	0.1296
1.6197	0.39555	0.95393
2.3996	0.8612	1.3822
2.3554	0.87575	1.2591
1.7395	0.57545	0.75645
0.8039	0.096583	0.045982
-0.19909	-0.4246	-0.70048
-1.0615	-0.87555	-1.3414
-1.7518	-1.2386	-1.8558
-2.283	-1.5198	-2.2534
-2.6676	-1.7253	-2.5434
-2.9185	-1.861	-2.7352
-3.0484	-1.933	-2.8384
-3.0701	-1.9474	-2.8622
-2.9963	-1.9103	-2.8161
-2.8398	-1.8276	-2.7096
-2.6134	-1.7055	-2.5521
-2.3298	-1.55	-2.3529
-2.0018	-1.3672	-2.1215
-1.6421	-1.1631	-1.8672
-1.2635	-0.94371	-1.5996
-0.87875	-0.71518	-1.328
-0.50059	-0.48355	-1.0619
-0.1418	-0.25485	-0.81058
0.18488	-0.03514	-0.58356
0.46919	0.17033	-0.38828
0.71094	0.35961	-0.22441
0.91246	0.53154	-0.089658
1.0761	0.68498	0.018251
1.2041	0.81878	0.1016
1.2988	0.93179	0.16268
1.3626	1.0229	0.20376
1.3978	1.0909	0.22713
1.4066	1.1346	0.23508
1.3915	1.153	0.22988
1.3547	1.1449	0.21381
1.2985	1.1091	0.18917
1.2254	1.0444	0.15823
1.1375	0.94985	0.12327
1.0372	0.82414	0.086586
0.92694	0.66617	0.05045
0.82706	0.50768	0.022645
0.80711	0.47229	0.024532
0.86016	0.55761	0.049309
0.95563	0.72157	0.081763
1.063	0.92208	0.10668
1.1515	1.117	0.10884
1.1908	1.2644	0.073031
1.1502	1.322	-0.015959
0.99919	1.2478	-0.17335
0.7071	0.99969	-0.41435
0.24339	0.53561	-0.75418
-0.13721	0.19302	-1.0141
0.26527	0.87363	-0.7027
0.21607	0.81096	-0.62661
0.038285	0.35779	-0.61043
0.38852	0.3881	-0.26169
1.0036	0.78749	0.23492
1.3904	1.1945	0.55045
1.0558	1.2475	0.35594
0.28495	0.97326	-0.086516
0.78853	1.2235	0.39673
0.15752	1.0089	-0.40724
0.44794	0.9628	-0.16952
0.96043	1.0002	0.34592
1.3185	1.0299	0.72915
1.5387	1.0523	0.99305
1.6377	1.0679	1.1505
1.6322	1.0771	1.2144
1.5386	1.0802	1.1976
1.3738	1.0777	1.113
1.1541	1.0701	0.9734
0.8964	1.0578	0.79179
0.61717	1.0411	0.58101
0.33305	1.0206	0.35393
0.060668	0.99659	0.12343
-0.18336	0.96955	-0.097607
-0.38242	0.93989	-0.2963
-0.51988	0.90804	-0.45978
-0.57915	0.87443	-0.57516
-0.54358	0.83947	-0.62956
-0.39658	0.80359	-0.6101
-0.12152	0.76722	-0.50391
0.26274	0.72626	-0.3132
0.59535	0.65855	-0.10057
0.68002	0.53741	0.056287
0.32042	0.33616	0.079672
-0.29094	0.09349	-0.04914
-0.11751	0.014274	-0.15187
-0.10487	0.034309	-0.16527
-0.13622	0.1597	-0.13076
-0.11079	0.35814	-0.075382
-0.050401	0.57603	-0.017933
0.02317	0.75977	0.022792
0.088126	0.85575	0.027996
0.12268	0.81039	-0.021119
0.10502	0.57008	-0.14335
0.013381	0.081219	-0.35749
-0.16524	-0.56756	-0.65002
-0.40856	-0.71875	-0.87809
-0.43538	0.16199	-0.74254
0.47726	1.4175	0.13909
1.0673	1.6063	0.62278
0.56698	0.50036	0.050172
0.8201	0.86582	0.04281
-0.13479	-0.41475	-0.83806
-0.50416	-0.82389	-0.93478
-0.18949	-0.20955	-0.37366
0.09871	0.41513	-0.050718
0.0032218	0.48578	-0.352
0.18164	0.78137	-0.20605
0.2388	0.92165	-0.11475
0.12915	0.8667	-0.17913
-0.02736	0.75004	-0.27776
-0.1969	0.60701	-0.38243
-0.36713	0.4484	-0.48825
-0.52574	0.28501	-0.59032
-0.66039	0.12766	-0.68373
-0.75877	-0.012869	-0.76357
-0.80855	-0.12577	-0.82497
-0.7974	-0.20024	-0.863
-0.71299	-0.22549	-0.87277
-0.55567	-0.19675	-0.84972
-0.3764	-0.13347	-0.79064
-0.23883	-0.06113	-0.69264
-0.18091	-0.010304	-0.57156
-0.13794	-0.031957	-0.51803
-0.026124	-0.086404	-0.53755
0.18482	0.11651	-0.34737
0.4099	0.43271	-0.069727
0.53697	0.58564	0.045953
0.50841	0.40912	-0.14355
0.48484	0.17839	-0.35657
0.68141	0.27907	-0.20525
1.0448	0.79111	0.31542
0.83339	0.8707	0.16652
0.57988	0.5641	-0.12357
0.98415	0.4546	0.17134
1.6685	1.264	0.58042
1.5801	1.333	0.39824
0.88984	0.7346	-0.28761
0.15696	0.016819	-1.0259
-0.12491	-0.70907	-1.1075
-0.13465	-0.87825	-0.97379
-0.0016253	-0.60693	-0.81269
0.20496	-0.23395	-0.65725
0.41589	-0.098126	-0.54055
0.6258	-0.3258	-0.42724
1.0057	-0.37129	-0.098472
1.4744	-0.18805	0.37242
1.872	0.09255	0.82195
2.0381	0.33913	1.0866
1.8128	0.42032	1.003
1.036	0.20474	0.40747
-0.03352	-0.3721	-0.53633
0.069071	-0.68217	-0.7062
0.87277	0.22099	-0.34959
0.5013	-0.38234	-0.59602
0.16378	-0.66773	-0.60226
0.49095	-0.42252	-0.40457
0.80085	-0.25404	-0.34623
0.92317	-0.22674	-0.43148
0.89078	-0.26026	-0.57941
0.73656	-0.27427	-0.70908
0.49921	-0.21261	-0.76007
0.2407	-0.116	-0.75381
0.017975	-0.038435	-0.72745
-0.15545	0.009743	-0.69898
-0.2769	0.029106	-0.68162
-0.34372	0.020229	-0.68857
-0.35323	-0.016317	-0.73304
-0.30276	-0.079957	-0.82823
-0.18966	-0.17012	-0.98735
-0.016941	-0.2813	-1.1967
0.18964	-0.38825	-1.3353
0.39864	-0.46082	-1.2552
0.57861	-0.46882	-0.80836
0.30334	-0.66807	-0.37602
-0.63117	-1.2416	-0.85287
0.98305	0.011382	0.18513
0.15413	-0.29644	-0.75763
0.42701	-0.52399	-0.70896
0.34215	-0.20605	-0.75734
0.36461	-0.3158	-0.71456
0.92047	0.04522	-0.1189
1.2832	0.47543	0.1221
0.93879	0.28894	-0.53052
0.72794	-0.29821	-0.60725
0.53129	-0.64742	-0.67986
0.75659	-0.15476	-0.51648
1.4001	0.92821	0.011821
0.70204	0.18845	-0.40562
-0.44195	-0.95106	-1.3398
-0.42997	-0.628	-1.6268
0.92869	0.10111	-0.50627
1.0093	-0.082367	-0.42006
0.42241	-0.51451	-0.77076
0.37385	-0.36593	-0.64911
0.47001	-0.14891	-0.97311
0.49144	-0.38758	-0.56681
0.13112	-0.45094	-1.5546
-0.19785	-0.50771	-2.3512
-0.37257	-0.60678	-2.5078
-0.4042	-0.68693	-2.2226
-0.30389	-0.68696	-1.6941
-0.082807	-0.54564	-1.1208
0.26129	-0.20656	-0.66722
0.78432	0.36749	-0.36369
1.3653	0.95109	-0.24204
1.4032	0.72038	-0.34398
1.2322	0.32489	-0.22125
1.2262	0.4398	0.16801
1.0115	0.41373	-0.41463
0.78573	0.27868	-0.74524
0.71217	-0.10087	-0.65803
0.6971	-0.6148	-0.57731
0.40888	-0.48351	-0.80284
0.78007	-0.6332	-0.41423
0.91951	0.25571	-0.65667
0.82235	0.47272	-0.65795
0.80852	0.17841	-0.47919
1.0169	0.1	-0.52795
1.0666	0.17895	-0.78745
0.93714	0.28972	-1.0953
0.73902	0.3413	-1.2786
0.58259	0.24268	-1.1644
0.50225	0.024961	-0.92649
0.16461	-0.18318	-1.3618
-0.044732	-0.52413	-0.92676
1.5142	0.64122	0.031285
-0.063797	-0.54196	-1.4416
0.23553	0.078922	-1.4966
0.59357	-0.030547	-1.0091
0.4025	-0.017879	-1.0965
0.47323	-0.07145	-0.9785
0.95024	0.20346	-0.56297
1.4608	0.92952	-0.16471
1.081	0.66278	-0.22255
0.92258	0.47864	-0.16667
1.0555	0.53957	-0.026978
1.1157	0.55554	-0.068321
0.73914	0.23654	-0.55553
-0.22773	-0.5443	-1.5653
-1.0964	-1.2612	-2.4217
-0.96775	-1.2254	-2.2606
0.25566	-0.31112	-1.08
0.45106	-0.038803	-1.1147
0.35179	-0.15572	-1.1158
0.53396	-0.167	-0.62325
0.78776	0.025526	-0.27691
0.0097992	-0.17288	-1.5097
0.14523	0.042562	-1.2635
0.72674	0.35817	-0.21725
0.7026	0.22196	0.034538
0.20286	-0.22379	-0.42254
-0.34695	-0.66316	-1.0829
-0.52132	-0.78028	-1.4407
0.10528	-0.25927	-0.99058
1.3798	0.86746	0.095919
1.5244	1.4142	-0.10934
0.91098	1.0408	-0.69728
0.48599	0.58511	-0.99797
0.80333	0.75453	-0.77342
0.96185	0.79837	-0.32114
0.29139	0.03117	-0.19646
0.039831	-0.58657	-0.83978
0.31917	-0.31355	-0.76272
1.0076	0.22143	0.22233
1.4024	0.60152	0.8597
1.4213	0.79822	0.96704
