-2.2043	-2.6467	-2.3454
-1.7175	-2.746	-2.3179
-1.821	-2.5635	-2.6356
-1.7738	-2.4656	-2.084
-2.5666	-2.3746	-2.6604
-2.6622	-2.6295	-2.6082
-1.3298	-2.4924	-2.6015
-1.2015	-1.9634	-2.4721
-1.9803	-2.3787	-3.1211
-1.4316	-2.0738	-2.5767
-1.0947	-2.1743	-1.7613
-0.95988	-2.0369	-1.2005
-1.6891	-2.6296	-2.4342
-1.188	-2.2577	-2.1011
-0.79562	-2.0879	-2.2221
-0.56449	-1.9663	-1.6019
-1.2322	-2.024	-2.2743
-0.93796	-2.0312	-1.6567
0.020942	-1.5057	-1.5122
-0.31173	-1.6492	-1.8133
-0.26385	-1.7417	-1.8685
-0.41861	-1.3606	-1.4477
-0.84392	-1.7787	-1.6551
-0.25283	-1.5342	-1.423
-0.73418	-2.01	-1.5947
-0.45275	-1.2539	-0.87559
-0.46768	-1.4531	-1.3431
-0.22329	-1.0988	-1.0205
-0.24142	-0.75673	-0.92442
-0.28886	-0.78121	-1.0786
-0.11169	-0.95785	-0.79027
0.082469	-0.6903	-0.89435
-0.092356	-0.73953	-0.52165
-0.059339	-0.62437	-0.96729
0.69544	-0.49672	-0.63984
0.21004	-0.43044	-0.32482
0.70099	-0.27376	0.28102
-0.0092361	-0.69445	-0.50011
0.55532	-0.39387	-0.6238
0.042914	-0.55913	-0.67797
-0.093024	-0.5863	-0.8545
-0.50456	-0.47261	-0.29799
-0.39142	-0.26271	0.020976
-0.27015	-0.2487	-0.33751
-0.68899	-0.56882	-0.73981
-0.81792	-1.0481	-0.79496
-0.24447	-0.69142	-0.46699
-0.26359	-0.84952	-0.57137
-0.50553	-0.67423	-0.45849
0.089584	-0.74172	-0.8939
-0.81269	-0.67116	-0.35779
-1.1259	-1.0459	-1.1561
-1.4191	-1.1554	-1.1626
-0.20163	-0.50002	-0.79071
0.0081585	-0.37546	-0.71128
-0.10589	-0.44634	-0.86042
-0.010881	-0.55875	-0.92682
0.26403	-0.4539	-0.79974
0.15012	-0.38744	-0.51737
0.45933	-0.0044394	0.067039
0.20937	0.03887	-0.2211
0.22326	0.046136	-0.20611
0.12517	-0.31314	-0.27736
0.71753	0.049614	-0.02407
0.28133	-0.28729	-0.1589
0.37649	-0.28922	-0.40411
0.53649	0.090326	0.49829
0.52216	0.088921	0.47163
0.0894	-0.14274	0.053846
0.047665	-0.11983	-0.035126
0.58969	0.088266	0.38117
0.83184	0.016587	0.60142
0.95689	0.2321	0.809
0.67052	0.035607	0.051916
1.049	-0.105	-0.085481
1.3006	-0.16425	-0.23889
1.0186	0.17921	0.046952
1.0458	0.039043	0.091703
0.45054	0.028898	-0.2784
0.51644	-0.099396	-0.0026038
-0.2283	-0.38692	-0.9235
-0.08161	-0.21781	-0.63482
0.20439	-0.34043	-0.64024
0.61178	-0.35993	-0.78114
0.19498	-0.34496	-0.63935
0.6675	-0.014743	-0.05142
0.20804	-0.10739	-0.10342
0.015906	-0.1775	-0.64623
-0.1312	-0.37121	-0.33788
0.093541	-0.42651	-0.022218
-0.91738	-0.46407	0.080154
-0.62335	-0.54493	-0.24107
-0.86809	-0.47467	-0.57177
0.38485	0.0043582	-0.15345
0.80927	0.31971	0.26464
0.54291	0.06881	0.046207
0.14129	-0.14589	0.18233
0.87609	-0.21369	-0.31621
0.031349	-0.30275	-0.21584
0.84057	0.036357	0.29567
0.36797	-0.13898	0.05726
-0.010355	-0.15491	-0.44507
0.43986	-0.05568	-0.34106
0.73522	0.11407	-0.36332
0.49412	0.09284	-0.024431
-0.24601	-0.16543	-0.23125
0.31386	-0.21426	0.14142
0.47157	-0.096356	-0.16749
-0.095684	-0.2738	-0.19045
0.28991	-0.28972	-0.38758
